lat,lon,reviews
40.61263,-73.95698,2
40.77171943558887,-73.98210009541886,69
40.68656,-73.78977,17
40.75791720744085,-73.92851678590127,48
40.76134,-73.95041,93
40.85713,-73.84458,3
40.64939,-73.83936,23
40.66487,-73.9302,9
40.66651,-73.92978,4
40.6639,-73.98547,61
40.66928,-73.95058,55
40.73502,-73.99342,11
40.66991,-73.94838,21
40.84125,-73.94377,4
40.78643,-73.97274,1
40.76424,-73.92351,3
40.76389,-73.88293,1
40.63391,-73.95923,19
40.72253,-73.85604,13
40.86237,-73.85278,53
40.80145,-73.95748,11
40.68134,-73.92586,14
40.684656019005146,-73.93012500482934,292
40.75886,-73.96064,13
40.80226,-73.95727,4
40.62718,-73.91924,62
40.70942,-73.95802,5
40.70709,-74.01438,8
40.66106,-73.92277,112
40.6676,-73.93799,11
40.74684,-73.99207,17
40.66654,-73.99391,2
40.67816,-73.96565,28
40.66867,-73.87824,22
40.76688,-73.95361,6
40.76887,-73.90962,13
40.73376,-73.85455,75
40.80417,-73.95003,15
40.68752,-73.95485,21
40.75839,-73.90926,4
40.78336,-73.94525,4
40.65827,-73.94663,1
40.72414,-73.99531,15
40.72211,-73.85122,5
40.81048,-73.95237,3
40.84862,-73.78813,1
40.64565,-74.00175,33
40.67964,-73.92801,81
40.71558,-73.99119,20
40.789291,-73.942749,24
40.72683,-73.98676,29
40.730657,-73.988651,1
40.84136,-73.85539,19
40.76086,-73.90818,4
40.828,-73.90573,8
40.87043,-73.87704,24
40.67223,-73.95741,37
40.75889,-73.92843,63
40.7813,-73.9466,17
40.75611,-73.99275,1
40.75751,-73.92058,21
40.67826,-73.90924,6
40.80576,-73.95637,2
40.69822,-73.93394,29
40.67797,-73.9177,53
40.65249,-73.95954,45
40.73866,-73.91994,32
40.73321,-73.95683,5
40.75339,-73.92399,31
40.80067,-73.96708,59
40.67283,-73.9331,1
40.68187,-73.77619,166
40.67767,-73.91686,210
40.86237,-73.85278,228
40.68046,-73.97264,8
40.58032,-73.95325,1
40.6348931838689,-73.90502312727327,303
40.777553,-73.9834589,1
40.7345,-74.00746,1
40.67331,-73.99158,1
40.70361112714357,-74.01040701133383,46
40.7071,-73.90914,33
40.79596,-73.96923,4
40.76083,-73.96002,15
40.60504,-73.75733,7
40.76952,-73.95645,30
40.82269,-73.94049,80
40.80802,-73.9561,1
40.64237,-73.94668,166
40.76036,-73.97035,20
40.67682,-73.94913,31
40.75024032592773,-73.97774505615234,18
40.70721,-73.90016,3
40.70514,-73.92776,1
40.69093,-73.92313,3
40.75564,-73.82081,27
40.68764783938008,-73.95362011621947,321
40.77825,-73.95408,12
40.69387,-73.95571,2
40.68514,-73.91553,78
40.73984,-73.8139,16
40.7927,-73.9439,56
40.68407,-73.94703,13
40.75367,-73.97148,2
40.816423654779136,-73.94480734621565,1
40.6757798,-73.9780148,118
40.75883,-73.9613,6
40.79127,-73.94847,18
40.75917,-73.96155,16
40.83881,-73.90947,66
40.68296,-73.77868,44
40.76269,-73.9605,273
40.74447,-73.91156,111
40.76259,-73.97507,13
40.70801,-73.95435,3
40.70942,-73.95386,11
40.78322,-73.94548,3
40.71961,-73.98373,3
40.60563,-73.74971,12
40.78622,-73.96936,139
40.83035,-73.90835,3
40.77622,-73.97961,3
40.724834,-73.986145,9
40.72628,-73.89506,160
40.72639,-73.98904,4
40.81577,-73.94617,80
40.76147610520955,-73.77315619942969,2
40.76317,-73.76734,24
40.72502,-73.99475,37
40.78296,-73.9488,13
40.68213,-73.9524,2
40.70573,-74.00883,7
40.73656,-73.925,6
40.79139,-73.94591,78
40.71884,-73.94777,3
40.69629,-73.97206,18
40.77701,-73.98092,2
40.76576,-73.92625,12
40.67357,-73.91365,5
40.69626,-73.93474,8
40.79702,-73.97281,20
40.74684,-73.99207,15
40.71652,-73.99025,1
40.77692,-73.98042,10
40.78382,-73.97444,21
40.82989,-73.94834,55
40.82011,-73.94295,70
40.74341,-73.99193,21
40.74507,-73.99031,3
40.680901,-73.936636,151
40.68175,-73.94466,4
40.67965,-73.94497,6
40.6814,-73.94322,5
40.74684,-73.99207,16
40.71524,-73.95962,4
40.63455,-74.11389,10
40.73041047821175,-74.00251181816112,3
40.6895,-73.95735,24
40.74167,-73.81407,5
40.66842,-73.78358,580
40.69041,-73.93145,5
40.68021,-73.77629,12
40.70021,-73.83926,3
40.69642,-73.9096,6
40.71096,-73.7356,161
40.74931,-73.89993,12
40.71381,-73.96553,10
40.76646,-73.93243,30
40.71647,-73.98861,20
40.81634,-73.81864,40
40.72836,-73.99969,26
40.69726,-73.90627,3
40.67518,-73.95081,101
40.70741,-73.9451,3
40.75625,-73.88966,85
40.69525,-73.91388,3
40.76711,-73.96084,7
40.80562317909974,-73.9481598438038,257
40.7476,-73.97494,13
40.65357,-73.94977,1
40.75636,-73.8821,47
40.76385,-73.98711,3
40.79807,-73.96073,37
40.81133,-73.93737,23
40.68182,-73.94473,5
40.85319,-73.93556,22
40.68355,-73.9639,2
40.71991,-74.00551,25
40.75752,-73.9937,3
40.70723,-73.94773,5
40.61993,-74.07329,12
40.74574,-73.97812,13
40.68063,-73.95052,11
40.795319,-73.962914,17
40.72486,-73.98645,26
40.73534,-73.98676,34
40.68937,-73.92055,8
40.68106,-73.94969,28
40.78216,-73.95379,3
40.74271,-73.9001,21
40.80735,-73.9526,4
40.71188,-73.94449,12
40.83085,-73.89246,1
40.80011,-73.94315,15
40.73375,-73.99774,9
40.68678,-73.90653,116
40.75597,-73.8203,18
40.75784,-73.78644,14
40.66997,-73.98689,3
40.71672,-73.9667,19
40.80824,-73.94275,13
40.74782,-73.98868,146
40.74684,-73.99207,15
40.6059,-73.75189,14
40.82547,-73.91062,10
40.65664,-73.95596,158
40.67986,-73.90764,126
40.60374,-73.75102,4
40.80384,-73.95332,7
40.66938,-73.88925,191
40.73186,-73.85667,2
40.7328,-73.91872,12
40.73129,-74.00097,61
40.84361,-73.94062,7
40.69429,-73.90195,21
40.84277,-73.94247,7
40.65553,-73.93153,27
40.70961,-73.95369,2
40.674496,-73.910583,79
40.68672,-73.87607,43
40.67536,-73.88939,121
40.65588,-73.93791,2
40.72697,-73.9861,7
40.7979,-73.94353,7
40.72547,-73.98264,6
40.67822,-73.93916,5
40.72069,-73.99327,1
40.65087,-73.97981,46
40.66154,-73.92301,90
40.69526,-73.96439,5
40.76113,-73.95989,15
40.7426,-73.89321,8
40.64689,-73.89215,146
40.68151,-73.9454,4
40.57935,-74.1101,7
40.67371,-73.92451,28
40.75587,-73.92813,37
40.66306,-73.93438,17
40.5808,-73.9646,11
40.8145,-73.88549,5
40.68302,-73.86135,68
40.76052,-73.9596,15
40.7433,-73.99101,7
40.74606,-73.94263,19
40.77016,-73.94777,3
40.71071,-73.94856,33
40.66287,-73.9342,29
40.70831,-73.94093,39
40.74463,-73.89991,25
40.595326063276325,-73.76961111456222,3
40.71986,-73.96103,2
40.75529,-73.93005,36
40.67397,-73.97557,3
40.58866,-73.79362,19
40.68074,-73.94437,10
40.67291,-73.92374,31
40.7553,-73.96702,21
40.68074,-73.94437,5
40.76791,-73.877,11
40.68482,-73.93029,115
40.78499,-73.95258,14
40.68269,-73.95326,32
40.77165,-73.95086,8
40.78237,-73.97438,27
40.68289,-73.99259,2
40.78789,-73.94335,2
40.71938,-73.9881,5
40.80415,-73.9645,7
40.74993,-73.8783,15
40.77797,-73.95368,13
40.87712,-73.85696,28
40.76383,-73.82799,29
40.85466,-73.93064,24
40.68762,-73.91605,3
40.70691,-73.73869,10
40.72425,-73.97904,45
40.81647,-73.93723,11
40.70856,-73.96135,2
40.67966,-73.94369,7
40.672195,-73.77623,180
40.69921,-73.92159,19
40.77685,-73.98055,43
40.75331,-73.93501,9
40.64045,-73.89297,254
40.71283,-73.9449,10
40.67373,-73.75516,61
40.7622,-73.99141,1
40.78242,-73.841,3
40.79886,-73.95373,146
40.76793,-73.92834,7
40.70159,-73.98537,2
40.74827,-73.87856,20
40.69232754348879,-73.94318281315162,68
40.75884,-73.95945,9
40.68768,-73.97085,30
40.83511,-73.94411,1
40.63452,-73.96537,46
40.684557357339,-73.95453000233503,12
40.76352,-73.94841,17
40.82992,-73.91626,35
40.70150631391255,-73.91343666563714,78
40.75784,-73.78813,23
40.65731,-73.72959,56
40.67337,-73.94967,5
40.71204,-73.99701,2
40.67732,-74.0003,109
40.72201,-73.96113,3
40.73935,-73.99819,3
40.73897,-73.99801,8
40.73902,-73.99858,5
40.71787,-73.94262,2
40.7121696472168,-73.95645904541016,7
40.79905,-73.93762,46
40.75767,-73.89801,61
40.67981,-73.94382,6
40.78668,-73.94041,2
40.68086,-73.92826,11
40.69297,-73.92686,2
40.75996,-73.96085,7
40.76149,-73.9881,1
40.76096,-73.96089,11
40.76097,-73.96115,14
40.7242,-73.81021,14
40.63401,-74.11294,93
40.83628,-73.94392,7
40.71789,-73.96165,3
40.71732,-73.96663,34
40.78284,-73.80585,1
40.82776,-73.87538,4
40.63523,-73.91484,2
40.75223,-73.78589,15
40.66216,-73.94929,1
40.75885,-73.95944,13
40.79811,-73.93942,32
40.79754,-73.96283,32
40.67124,-73.97542,8
40.86237,-73.85278,26
40.81992,-73.9079,64
40.76103,-73.9609,5
40.7593,-73.96107,15
40.76025,-73.95954,12
40.65836,-73.92156,1
40.64169,-73.8915,80
40.67967,-73.97663,268
40.58995,-73.96998,2
40.7837,-73.95267,2
40.84623,-73.94103,58
40.70684,-74.01231,2
40.82641,-73.93978,16
40.7731,-73.95783,10
40.64964,-73.92565,1
40.74262,-73.81538,12
40.68077,-73.94036,79
40.75269,-73.82315,18
40.90505,-73.84651,183
40.63533,-74.01187,20
40.76089,-73.95961,14
40.76081,-73.96153,8
40.74684,-73.99207,18
40.76049,-73.99253,15
40.74064,-73.99945,229
40.7516,-73.97187,25
40.84997,-73.90533,2
40.63033,-74.11345,22
40.68216,-73.91092,84
40.63045,-74.11493,3
40.84771,-73.84733,87
40.769524,-73.956451,22
40.75965,-73.96125,9
40.76106,-73.95926,8
40.75935,-73.95965,10
40.75974,-73.96154,7
40.86817,-73.90162,14
40.73007,-73.98966,6
40.76442,-73.98026,2
40.58793,-73.98866,10
40.59787,-74.06296,29
40.84622,-73.84862,68
40.71339,-73.94634,2
40.71527,-73.94656,2
40.83138,-73.94075,61
40.69433,-73.94808,79
40.69647,-73.94783,56
40.69441,-73.94682,54
40.75409,-73.99675,14
40.75358,-73.97244,5
40.75554,-73.99513,12
40.68531,-73.95541,39
40.7632,-73.86946,150
40.66609,-73.87325,3
40.66132,-73.98228,71
40.75475,-73.9025,4
40.65106,-73.96183,119
40.75488,-73.99402,16
40.69607,-73.94859,48
40.67981,-73.94347,2
40.70433,-73.92685,4
40.67766,-73.97523,69
40.678195876957375,-73.9466077048015,2
40.62667,-74.15076,40
40.84526,-73.9427,18
40.75695,-73.97055,2
40.6841,-73.94903,5
40.6709622798764,-73.95401064855447,8
40.68312,-73.94539,13
40.70026,-73.9376,12
40.70225,-73.93779,8
40.67621,-74.0039,2
40.75668,-73.97218,2
40.77562,-73.95162,14
40.67375,-73.92179,34
40.7433,-74.0017,18
40.732,-74.00283,5
40.79614,-73.9481,243
40.67026,-73.93575,72
40.7182,-73.99388,1
40.69097,-73.95068,12
40.7251,-74.00331,4
40.69376,-73.90709,2
40.73287,-73.99913,8
40.6834626594385,-73.92192679303639,303
40.68522,-73.93657,110
40.68788,-73.90799,79
40.87152,-73.87713,119
40.70532,-73.90259,19
40.72304,-73.94771,1
40.7135,-73.94792,1
40.6809,-73.91935,2
40.83229,-73.94352,14
40.78505,-73.95575,2
40.67563,-73.92374,10
40.68726,-73.98982,134
40.68361,-73.91959,195
40.77077102661133,-73.95748138427734,10
40.67242,-73.75004,2
40.68719,-73.77831,2
40.70405,-73.91487,9
40.73541,-74.00438,1
40.7571,-73.93133,2
40.72809,-73.95556,98
40.62938,-73.99645,3
40.67152040049514,-73.77850941517111,382
40.68622,-73.93016,8
40.64283,-73.96772,21
40.67195349279392,-73.77707576414976,167
40.79828,-73.96023,5
40.8469,-73.90458,36
40.52339,-74.20517,3
40.67025,-73.8687,1
40.77077102661133,-73.95748138427734,4
40.70446,-73.91988,1
40.69793,-73.92945,2
40.6903,-73.95507,80
40.78261566162109,-73.9755859375,17
40.70256,-73.92385,18
40.70055384094222,-73.92282112422474,15
40.79813,-73.97022,1
40.73134,-73.87188,7
40.79148305386304,-73.96978246100136,85
40.81553,-73.95275,11
40.71195,-73.94648,182
40.66165,-73.84127,1
40.71706,-73.95708,117
40.74207,-73.98128,1
40.64047,-73.9653,15
40.68302,-73.96548,1
40.76178,-73.99117,22
40.7301,-73.99899,14
40.64379,-73.95666,9
40.60517,-73.7497,5
40.80174,-73.9588,2
40.81586,-73.94081,48
40.68329945745086,-73.95648442459378,9
40.7631,-73.98911,4
40.77077102661133,-73.95748138427734,1
40.7178,-73.94129,3
40.68916,-73.97559,2
40.80639,-73.94951,6
40.7043,-73.92512,2
40.71268,-73.94042,5
40.76177,-73.99026,18
40.74976855780367,-74.00158061833864,9
40.6839,-73.96096,10
40.85024,-73.93428,4
40.75243,-73.78603,12
40.75994,-73.93135,14
40.73891067504883,-73.98082733154297,7
40.71356,-73.9904,81
40.6727581,-73.9553935,181
40.68924,-73.77942,57
40.72568,-74.00165,4
40.65598,-73.97816,6
40.82749,-73.81481,14
40.68863,-73.95756,4
40.75795,-73.83696,4
40.6945,-73.9653,7
40.76975,-73.91931,83
40.68456,-73.94415,99
40.86675,-73.92639,2
40.66171,-73.95699,170
40.66424,-73.98685,2
40.65175,-73.96446,4
40.69694,-73.92952,2
40.83149,-73.88841,7
40.80234,-73.96858,6
40.85824,-73.93309,14
40.70358,-74.01121,2
40.71641,-73.95324,3
40.74284,-73.85263,39
40.7189,-73.94711,12
40.67482,-73.92292,16
40.81837,-73.93765,6
40.60527,-73.74962,8
40.7532,-73.99109,4
40.66276,-73.95091,57
40.71074,-73.93995,4
40.66074,-73.94983,13
40.67467,-73.95922,40
40.80679,-73.94817,27
40.63153,-73.92616,20
40.72006,-73.96019,13
40.76123,-73.98513,1
40.68397,-73.98836,11
40.73525,-73.87758,12
40.67627,-73.73914,1
40.73489,-74.00642,7
40.69545,-73.78406,5
40.69967,-73.9946,20
40.73481,-73.98745,15
40.76181,-73.93087,17
40.75951,-73.93176,14
40.71667,-73.94054,15
40.68981,-73.96372,1
40.69531,-73.94403,14
40.77465,-73.91985,382
40.61832,-74.0082,10
40.67648,-73.86767,6
40.75387,-73.92677,2
40.78321,-73.94558,14
40.67995,-73.94541,5
40.63226,-73.9087,1
40.68903,-73.90683,2
40.76899,-73.74844,101
40.72152,-73.99772,9
40.75224,-73.92871,3
40.75403,-73.92812,13
40.75393,-73.92708,2
40.71884,-74.00283,21
40.71806,-74.00094,29
40.66179,-73.8671,2
40.85461,-73.92759,7
40.77595,-73.95559,1
40.74261,-73.78616,8
40.75359,-73.97357,20
40.87934,-73.86055,57
40.70812225341797,-73.95311737060547,10
40.80623,-73.96329,83
40.6888,-73.90847,13
40.6873,-73.90662,14
40.68723,-73.90792,11
40.78111,-73.94586,9
40.78314,-73.95099,1
40.68859,-73.97699,4
40.70615,-73.93106,10
40.6611,-73.95267,5
40.66676,-73.94696,13
40.70732,-73.95188,5
40.66311,-73.94583,18
40.79644,-73.9619,1
40.67482,-73.95991,15
40.80385,-73.93611,2
40.6602897644043,-73.94403839111328,59
40.82859,-73.91957,9
40.65774,-73.96127,1
40.68852,-73.92905,30
40.80732,-73.93729,1
40.74533462524414,-73.9798583984375,17
40.690519893629386,-73.94256618728232,2
40.74513,-73.98735,20
40.74293,-73.98643,2
40.74433,-73.98811,1
40.77341,-73.9227,4
40.68383,-73.99281,20
40.70257952251706,-73.92250785147827,8
40.78716,-73.97202,56
40.66657,-73.93138,15
40.73945,-74.00133,56
40.73807,-73.99693,2
40.85658,-73.79095,54
40.74498,-73.98754,4
40.7451,-73.9876,2
40.7444,-73.9879,2
40.71525,-74.008,22
40.7143,-74.00974,1
40.7145,-74.00847,1
40.71657,-74.00981,1
40.74489,-73.97798,17
40.785671,-73.949539,13
40.73628,-74.00453,1
40.71871,-73.94751,5
40.75153,-73.97961,3
40.67149,-73.98129,42
40.82982,-73.94831,10
40.83311,-73.94238,18
40.70276,-73.91469,100
40.8102,-73.95913,188
40.69171,-73.95898,4
40.81082,-73.95711,173
40.74525,-73.82951,57
40.72201324714594,-73.89256662838329,92
40.70709,-73.9665,2
40.728332072071744,-73.98404337104976,18
40.74328,-73.99983,4
40.71038,-74.01595,2
40.76151,-73.99173,4
40.69644,-73.92295,3
40.71784,-74.01553,2
40.71515,-73.94205,21
40.73568,-73.98379,1
40.7446,-73.94942,6
40.67339,-73.75604,48
40.71347,-73.95679,11
40.71028,-73.90738,4
40.6919,-73.9097,1
40.76265,-73.98537,5
40.7633876,-73.90972579999999,376
40.76528,-73.98274,2
40.70864,-73.96613,93
40.71736,-73.94253,23
40.76604,-73.98856,41
40.79096,-73.96795,7
40.73459,-73.85623,6
40.7612,-73.98784,1
40.69683,-73.934,39
40.6821,-73.98183,2
40.76529,-73.95708,3
40.63517,-73.96038,2
40.77149,-73.95363,1
40.75566,-73.8813,46
40.88517,-73.89753,4
40.76201,-73.79034,28
40.76074,-73.95962,18
40.7589,-73.96085,8
40.61914,-74.0262,2
40.78355,-73.98196,1
40.78306,-73.98224,2
40.78361,-73.98214,1
40.78191,-73.98232,1
40.80814,-73.95147,2
40.89276,-73.84592,1
40.64064,-73.89364,194
40.82965,-73.88403,3
40.7607614,-73.98610550000001,2
40.67811,-73.91257,1
40.71511,-73.99293,4
40.63455,-73.89494,108
40.707,-73.90131,12
40.78207,-73.98001,1
40.78125,-73.98013,6
40.74644,-73.98448,368
40.74519,-73.98244,60
40.74645,-73.98253,223
40.74715,-73.9846,48
40.74579,-73.98447,113
40.74502,-73.98428,230
40.74519,-73.9839,7
40.71113,-73.94488,2
40.673,-73.92391,10
40.80815887451172,-73.95484161376953,261
40.68961,-73.95511,5
40.68448,-73.94401,253
40.67573,-73.95885,1
40.7061,-73.75839,73
40.70535,-73.90261,38
40.77026,-73.93334,1
40.70513,-73.90976,37
40.7222,-74.00831,1
40.80635,-73.96382,1
40.68313,-73.91111,9
40.6466134991412,-73.90165967403017,12
40.69006,-73.95249,65
40.76384,-73.86354,89
40.63316,-74.02951,1
40.65435,-74.00231,8
40.80336,-73.95753,10
40.68096,-73.92737,1
40.63987,-73.96498,11
40.71222,-73.94431,2
40.6184,-74.00883,2
40.69283,-73.94529,102
40.61752,-74.03288,10
40.72878,-74.00066,1
40.72883,-73.94485,6
40.7514,-73.97071,3
40.85454,-73.93217,1
40.74191,-73.99115,17
40.83081,-73.94662,1
40.71843,-73.96069,203
40.73246,-73.99994,18
40.71327,-73.96523,245
40.69822,-73.93419,4
40.76738,-73.82631,2
40.68647,-73.95326,2
40.84169,-73.93686,7
40.74171,-74.00405,2
40.66599,-73.94581,11
40.60215,-74.16666,31
40.75967,-73.92044,98
40.7521348,-74.001404,3
40.71589,-73.99016,3
40.71782,-73.99193,3
40.65474,-73.91802,5
40.70663,-73.90317,18
40.70696,-73.90243,28
40.7708,-73.92028,26
40.75976,-73.98759,1
40.69398,-73.94078,2
40.71537,-73.94013,6
40.67535,-73.94489,109
40.68343,-73.92452,1
40.78393249545513,-73.97233516628418,15
40.69471,-73.72805,16
40.6847,-73.95348,20
40.76771,-73.98761,7
40.64492920906818,-73.90220152565068,42
40.74829,-73.98801,4
40.71999,-73.99585,247
40.69528,-73.9718,59
40.7622,-73.99258,12
40.75362,-73.99578,1
40.66211,-73.99433,1
40.64146,-73.99288,81
40.72676,-73.98319,8
40.68252,-73.96543,28
40.689720153808594,-73.91510009765625,107
40.72665,-73.94041,2
40.75797,-73.99136,5
40.7684,-73.98938,8
40.73433,-74.00669,4
40.764608049852654,-73.98439704261631,69
40.68534,-73.93462,4
40.697,-73.90908,1
40.69655,-73.94357,1
40.68687,-73.99296,1
40.72837,-73.98604,4
40.70139,-73.93085,4
40.70162,-73.92955,71
40.78622,-73.96947,7
40.77577,-73.98752,1
40.67744,-73.78965,34
40.71068,-73.94852,16
40.70652,-73.90102,35
40.68864,-73.9441,52
40.81074,-73.9543,5
40.81731,-73.95909,1
40.59566,-73.79231,2
40.82451,-73.85288,42
40.82352,-73.94428,32
40.60697,-73.75908,1
40.7637,-73.98931,2
40.73962,-73.9993,5
40.71754,-73.9423,6
40.72137,-73.94389,18
40.8078,-73.95832,1
40.77477,-73.95365,11
40.8044,-73.96574,2
40.72168,-73.99839,16
40.6312,-73.92639,41
40.67143,-73.96163,4
40.73476,-74.00832,1
40.72688,-73.9817,3
40.72352,-73.97617,5
40.67839,-73.82206,3
40.70289,-73.9205,1
40.80843,-73.9451,20
40.89032,-73.85679,1
40.73022,-73.98658,3
40.73211,-74.00484,1
40.73415,-74.00367,17
40.76332,-73.99032,42
40.8069,-73.950768,21
40.65999,-73.96099,2
40.67069,-73.952,2
40.64797,-73.94355,36
40.84795,-73.93458,2
40.69154,-73.7479,37
40.74764,-73.97817,9
40.69933,-73.91734,1
40.68343,-73.99511,1
40.67954,-73.96442,1
40.65331,-73.93244,4
40.75098,-73.98484,3
40.65522,-73.93471,1
40.67373,-73.84479,58
40.5793,-73.98692,14
40.67126,-73.93853,5
40.69503,-73.94968,3
40.71289,-73.93987,32
40.76854,-73.99347,2
40.75914,-73.99022,3
40.81993,-73.95388,11
40.72059,-73.96182,2
40.75486,-73.92858,5
40.65054,-73.96046,5
40.63015,-73.94045,1
40.71667,-73.98995,6
40.79683,-73.97012,6
40.71269,-73.9635,1
40.69618,-73.93014,12
40.64202,-74.02021,10
40.75568,-73.88489,2
40.70524,-74.01272,3
40.72754,-73.97739,7
40.67684,-74.0135,1
40.69445,-73.92989,8
40.74617,-73.8202,8
40.74376,-73.90008,1
40.6844,-73.95347,115
40.71273,-73.9584,2
40.69397,-73.92767,12
40.7842,-73.82191,21
40.58542,-73.9352,2
40.64332,-73.95544,18
40.64055,-73.95288,179
40.75602,-73.9935,3
40.67835,-73.90882,26
40.71916,-73.99681,3
40.7831,-73.94799,1
40.67585,-73.95068,6
40.75346,-73.83273,72
40.8484,-73.92261,1
40.82409,-73.94022,113
40.72889,-73.98532,1
40.80961,-73.94003,2
40.76906,-73.95724,47
40.68053,-73.95219,1
40.76628,-73.86635,196
40.72996,-74.0079,1
40.74698,-73.91763,17
40.67412,-73.94123,1
40.64607,-74.00552,1
40.67512,-73.89191,5
40.72192,-73.85108,1
40.72997,-73.98804,5
40.77325,-73.92514,6
40.58724,-73.79401,8
40.74782,-74.00348,5
40.73519,-73.86645,1
40.70878,-73.94473,3
40.6837,-73.96115,1
40.6823,-73.84545,93
40.70652,-73.90286,26
40.76561,-73.97729,12
40.60495,-74.01262,1
40.71478,-73.96382,1
40.7197,-73.99284,5
40.72018,-73.95639,1
40.67978,-73.9429,1
40.69119,-73.95219,10
40.714,-74.00956,1
40.65271,-73.95983,2
40.68877,-73.91375,218
40.7891,-73.94769,134
40.69223,-73.9926,88
40.76152,-73.95967,4
40.7836,-73.95221,9
40.72106,-73.97981,8
40.64061,-74.08582,122
40.7569,-73.91842,4
40.63822,-73.90648,78
40.75962,-73.95957,10
40.69088,-73.92707,28
40.73045,-74.00037,1
40.72532,-73.98566,7
40.74535,-74.00903,1
40.64264,-74.01423,1
40.78104,-73.98479,2
40.69418,-73.94186,7
40.69499,-73.92823,9
40.77974,-73.98592,2
40.75024032592773,-73.97774505615234,18
40.74913,-73.97815,2
40.68781,-73.97759,3
40.66616,-73.97946,148
40.65672,-73.91738,9
40.66185,-73.88953,125
40.76458,-73.99006,3
40.71147,-73.96283,81
40.73965,-73.9278,4
40.63561,-74.15415,32
40.78673,-73.96956,147
40.69517,-73.96711,47
40.66644,-73.99198,1
40.72719,-73.98548,1
40.78855,-73.94525,19
40.6762,-73.98,4
40.72306,-73.98148,2
40.7053,-73.90283,24
40.6926,-73.90614,1
40.69379,-73.9453,2
40.69347,-73.94399,57
40.69473,-73.94553,24
40.69532975195506,-73.93631657921684,52
40.67893,-73.97539,28
40.6677378,-73.8860444,122
40.71933,-73.99168,4
40.62989,-73.97656,2
40.71169,-73.80159,1
40.84933,-73.93424,50
40.63587,-74.1213,22
40.7616,-73.77284,9
40.784,-73.94573,4
40.75692,-73.92436,174
40.6928,-73.96652,7
40.72867,-74.00379,1
40.71715,-73.98932,2
40.74724,-73.98938,166
40.69025,-73.91424,89
40.64634,-73.93296,20
40.76332,-73.77117,7
40.86737,-73.92662,1
40.80991,-73.91211,36
40.64793,-73.99587,5
40.67737,-73.90923,9
40.76112,-73.99746,32
40.77783,-73.95476,2
40.77077102661133,-73.95748138427734,9
40.80086,-73.96195,2
40.63286,-74.08022,1
40.64235,-73.99998,67
40.67555,-73.91053,10
40.69167,-73.94736,45
40.65817,-73.96161,1
40.75160140176616,-73.89332691939242,61
40.86823,-73.85762,7
40.70396,-73.91655,303
40.73951,-73.93002,2
40.74808,-73.98828,95
40.76797,-73.98513,7
40.7484,-73.98757,186
40.74176,-74.00038,138
40.7634,-73.86871,87
40.67627,-73.94137,316
40.69028,-73.92886,272
40.74085,-73.99453,6
40.5943,-73.79492,64
40.71404,-73.94299,4
40.5775,-74.11038,8
40.74795,-73.98692,90
40.70732,-73.92137,12
40.85559,-73.86235,6
40.74829,-73.98757,136
40.70417,-73.98436,1
40.67376,-73.78431,22
40.65017,-73.9536,1
40.63544,-73.97445,17
40.71135,-73.94946,64
40.7339,-73.8883,10
40.76862,-73.98513,5
40.61216,-74.01172,1
40.81465,-73.81808,1
40.68834,-73.97729,11
40.63545,-74.00564,2
40.67947,-73.94293,66
40.68963,-73.93174,173
40.7476,-73.98691,128
40.65367,-73.94434,1
40.73836,-74.00269,3
40.71414,-73.98837,7
40.70870208740234,-73.94786834716797,5
40.68601933378367,-73.94500267086929,137
40.74179,-73.88172,6
40.73013,-73.95508,4
40.76526,-73.9767,7
40.71293,-73.96533,189
40.7653,-73.97642,4
40.76337,-73.97508,5
40.68051,-73.96709,5
40.76436,-73.97562,1
40.75616,-73.99538,9
40.64344,-73.96109,34
40.65576,-73.83425,4
40.74244,-73.99551,155
40.63045,-73.93977,5
40.74596,-73.82688,62
40.65913,-73.93535,48
40.71759,-73.99853,273
40.68112,-73.96268,69
40.67898,-73.91004,8
40.7956,-73.945,25
40.7339,-73.88809,6
40.72753,-73.95606,40
40.75615,-73.97406,1
40.71442,-73.96233,3
40.79983,-73.94118,12
40.66646,-73.95148,2
40.68138,-73.94128,16
40.67342,-73.89381,16
40.74105,-73.88173,4
40.73537,-74.00643,13
40.76778789999999,-73.99174099999999,1
40.6958,-73.93189,6
40.73552,-73.9571,19
40.75404,-73.93119,13
40.61533,-74.16451,11
40.69865,-73.76679,1
40.6571,-73.95195,123
40.85251,-73.85052,3
40.64175798932526,-73.94091993550265,4
40.72678,-74.00176,8
40.73953,-74.00084,28
40.76494008113507,-73.83085582816149,8
40.77077102661133,-73.95748138427734,9
40.78675,-73.97075,2
40.72051,-73.95421,31
40.63134,-73.9572,64
40.57674,-73.96193,12
40.72934918699199,-73.95755483049604,137
40.74637,-73.98876,71
40.74608,-73.98852,180
40.7225,-73.97953,9
40.67614,-73.90038,140
40.6426,-73.99851,2
40.8032,-73.9522,1
40.71507,-73.95768,4
40.63205,-74.09133,135
40.65709,-73.94877,100
40.69005,-73.91931,2
40.63686,-74.1537,20
40.74329,-73.89043,2
40.70439,-73.86589,3
40.67389,-73.75,84
40.848261,-73.9044553,203
40.658,-73.95406,3
40.68375,-73.93663,94
40.73891067504883,-73.98082733154297,7
40.73891067504883,-73.98082733154297,6
40.5928,-73.79781,42
40.72749,-73.95069,8
40.74815,-73.98892,141
